Sale_Price,Street,Utilities,Total_Bsmt_SF,Bedroom_AbvGr,Garage_Cars,Pool_Area,Gr_Liv_Area,Fireplaces,Lot_Area,TotRms_AbvGrd
106500,Pave,AllPub,530,2,1,0,992,0,1533,4
93900,Pave,AllPub,546,3,0,0,1092,0,1495,5
75000,Pave,AllPub,546,3,1,0,1092,0,2001,6
84500,Pave,AllPub,630,1,0,0,630,0,1936,3
75190,Pave,AllPub,546,3,1,0,1092,0,1890,6
146800,Pave,AllPub,1029,3,2,0,1062,2,11333,5
153500,Pave,AllPub,923,1,2,0,1008,1,9129,4
188000,Pave,AllPub,1244,3,2,0,1356,1,15957,6
196000,Pave,AllPub,1160,3,2,0,1676,2,33983,6
157000,Pave,AllPub,716,3,2,0,1432,1,8286,6
138000,Pave,AllPub,796,2,0,0,796,0,6723,5
129500,Pave,AllPub,768,2,2,0,768,0,7244,5
80000,Pave,AllPub,1396,3,1,0,1608,0,27697,6
129500,Pave,AllPub,845,2,2,0,845,0,7599,4
135000,Pave,AllPub,1090,3,2,0,1178,0,11000,6
124500,Pave,AllPub,816,2,1,0,816,0,8314,5
139000,Pave,AllPub,816,2,1,0,816,0,11625,4
93500,Pave,AllPub,974,3,0,0,974,0,10712,5
124500,Pave,AllPub,864,3,1,0,887,0,10447,5
149900,Pave,AllPub,1178,2,2,0,1293,0,11027,5
157500,Pave,AllPub,1008,2,1,0,1024,2,10533,5
169000,Pave,AllPub,1617,3,3,0,1797,1,11765,7
252000,Pave,AllPub,1705,1,2,0,1390,2,39384,4
192100,Pave,AllPub,1851,3,2,0,1851,1,11727,8
183500,Pave,AllPub,813,3,2,0,1525,1,8238,6
222000,Pave,AllPub,964,4,2,0,2236,1,13006,8
170000,Pave,AllPub,781,3,2,0,1671,1,13041,7
187500,Pave,AllPub,691,3,2,0,1498,1,13031,6
202000,Pave,AllPub,821,3,2,0,1776,1,9783,7
185000,Pave,AllPub,802,3,2,0,1511,1,11207,8
320000,Pave,AllPub,1392,4,2,0,2462,1,19378,9
240000,Pave,AllPub,1670,3,3,0,1670,1,14859,7
250000,Pave,AllPub,1074,4,2,0,2064,1,13128,7
239900,Pave,AllPub,893,3,3,0,1801,1,10463,8
309000,Pave,AllPub,1700,3,3,0,2212,1,13751,9
274725,Pave,AllPub,868,3,2,0,2021,1,23257,9
270000,Pave,AllPub,2062,4,2,0,2687,0,13108,9
183500,Pave,AllPub,1160,3,2,0,1169,1,8076,6
165600,Pave,AllPub,697,3,2,0,1501,1,7685,6
176500,Pave,AllPub,935,3,2,0,1632,1,9084,8
130000,Pave,AllPub,1191,2,2,0,1204,0,3701,5
239000,Pave,AllPub,1064,2,2,0,1767,1,5306,5
275000,Pave,AllPub,1742,2,2,0,1742,1,6563,5
457347,Pave,AllPub,1398,3,3,0,2798,1,16023,11
545224,Pave,AllPub,1528,5,3,0,3390,1,18062,10
356383,Pave,AllPub,1094,4,3,0,2473,1,12292,11
556581,Pave,AllPub,1992,4,3,0,2868,1,16056,11
361919,Pave,AllPub,1234,4,3,0,2576,1,12438,10
535000,Pave,AllPub,1850,4,3,0,2698,1,16052,11
401179,Pave,AllPub,1390,4,3,0,2795,1,15922,10
438780,Pave,AllPub,1410,3,3,0,2945,1,13682,10
169000,Pave,AllPub,0,2,2,0,2320,1,14762,7
145000,Pave,AllPub,1056,3,2,0,1056,0,34650,5
318000,Pave,AllPub,1714,2,2,0,1714,1,8147,7
319000,Pave,AllPub,1814,3,3,0,1826,1,11302,7
470000,Pave,AllPub,1910,3,3,0,2000,2,18261,8
202500,Pave,AllPub,1208,3,2,0,1621,0,14145,8
229000,Pave,AllPub,1204,4,3,0,2183,0,13837,9
235000,Pave,AllPub,795,3,2,0,2263,1,16659,9
190000,Pave,AllPub,796,3,2,0,1574,1,18800,6
169000,Pave,AllPub,988,2,2,0,1102,1,10464,5
241500,Pave,AllPub,1845,3,2,0,1872,1,10400,6
188900,Pave,AllPub,945,4,2,0,1857,1,10530,8
207500,Pave,AllPub,1686,3,2,0,1686,1,10240,7
250000,Pave,AllPub,1392,5,2,519,2784,2,16692,12
179900,Pave,AllPub,713,3,2,0,1552,1,11475,6
172000,Pave,AllPub,1047,2,2,0,1083,1,9927,5
294323,Pave,AllPub,960,3,2,0,2318,1,9512,8
184500,Pave,AllPub,675,3,2,0,1875,1,10530,8
153500,Pave,AllPub,1056,3,2,0,1074,0,10140,6
162900,Pave,AllPub,832,4,2,0,1664,1,10140,8
181000,Pave,AllPub,1040,3,2,648,1309,1,10140,5
155000,Pave,AllPub,1103,3,2,0,1103,0,10000,6
138800,Pave,AllPub,1096,3,1,0,1096,0,15870,6
116050,Pave,AllPub,864,3,1,0,864,0,9353,5
88000,Pave,AllPub,858,3,0,0,858,0,8125,5
97500,Pave,AllPub,864,3,2,0,874,0,7200,5
190000,Pave,AllPub,1487,2,2,0,1419,0,8773,4
105500,Pave,AllPub,525,3,2,0,1092,0,2760,6
125500,Pave,AllPub,765,3,2,0,1365,1,2160,7
83000,Pave,AllPub,483,2,1,0,987,0,1953,5
116000,Pave,AllPub,494,3,1,0,1030,0,1890,6
91500,Pave,AllPub,672,3,0,0,1218,0,1680,7
118000,Pave,AllPub,672,3,1,0,1218,0,1680,7
89000,Pave,AllPub,483,2,1,0,948,0,1680,5
108000,Pave,AllPub,525,3,1,0,1092,0,1680,6
94500,Pave,AllPub,483,2,1,0,987,1,1680,5
146300,Pave,AllPub,1069,2,2,0,1069,1,4043,4
145000,Pave,AllPub,943,3,1,0,1387,1,7514,6
123000,Pave,AllPub,864,3,1,0,900,1,7838,6
137500,Pave,AllPub,1055,2,1,0,1055,0,2280,4
144000,Pave,AllPub,855,3,2,0,1456,1,2179,6
315000,Pave,AllPub,1980,3,3,0,1980,1,16737,8
412083,Pave,AllPub,1738,4,3,0,2589,1,16387,11
342643,Pave,AllPub,1249,4,3,0,2596,0,16259,9
252000,Pave,AllPub,1618,2,3,0,1618,1,16163,6
465000,Pave,AllPub,2076,2,3,0,2076,1,13891,7
293000,Pave,AllPub,1721,4,3,0,1740,0,12228,8
415000,Pave,AllPub,1868,2,3,0,1868,1,14780,7
326000,Pave,AllPub,1833,3,3,0,1850,1,16033,8
325300,Pave,AllPub,1158,4,3,0,2376,1,14215,9
309000,Pave,AllPub,1117,4,3,0,2452,1,13418,9
300000,Pave,AllPub,1090,4,3,0,2206,1,13975,10
275500,Pave,AllPub,1030,3,3,0,2098,1,10240,8
338500,Pave,AllPub,1606,3,2,0,2091,1,9942,8
345000,Pave,AllPub,1175,4,3,0,2324,2,11924,11
344133,Pave,AllPub,1209,3,2,0,2253,1,12867,8
298236,Pave,AllPub,1054,4,3,0,2389,1,10672,10
329900,Pave,AllPub,1524,4,3,0,2358,1,11643,10
360000,Pave,AllPub,1896,3,3,0,1944,3,12378,8
281000,Pave,AllPub,1085,3,3,0,1970,1,11065,8
372397,Pave,AllPub,1792,2,3,0,1792,1,13758,6
378000,Pave,AllPub,1780,2,3,0,1780,1,14828,7
374000,Pave,AllPub,1792,2,3,0,1792,1,11846,6
437154,Pave,AllPub,1848,4,3,0,2728,2,20431,10
275000,Pave,AllPub,1058,3,2,0,1904,1,10927,8
279000,Pave,AllPub,1420,3,3,0,1914,1,13215,9
185850,Pave,AllPub,1364,2,2,0,1364,1,7052,6
282500,Pave,AllPub,1560,2,2,0,1565,1,5911,6
202500,Pave,AllPub,1368,2,2,0,1368,1,6955,6
202665,Pave,AllPub,1368,2,2,0,1368,1,6792,6
332200,Pave,AllPub,1686,1,3,0,1686,1,7740,6
310090,Pave,AllPub,1666,2,2,0,1666,1,6373,6
171750,Pave,AllPub,1405,2,2,0,1405,1,3136,6
169990,Pave,AllPub,1316,3,2,0,1316,1,10237,6
170440,Pave,AllPub,728,3,2,0,1456,1,10237,8
169985,Pave,AllPub,738,3,2,0,1492,0,10237,8
179665,Pave,AllPub,654,3,2,0,1496,1,17104,7
219210,Pave,AllPub,879,4,3,0,1863,1,14054,9
174190,Pave,AllPub,1326,3,2,0,1326,0,11660,6
172785,Pave,AllPub,728,3,2,0,1456,0,15578,8
258000,Pave,AllPub,1052,4,3,0,2373,1,11631,9
185101,Pave,AllPub,738,3,2,0,1492,0,9073,8
210250,Pave,AllPub,1220,2,2,0,1364,1,3087,6
234000,Pave,AllPub,1374,2,2,0,1557,1,3196,7
215000,Pave,AllPub,1273,2,2,0,1456,1,3196,7
246990,Pave,AllPub,1368,2,2,0,1511,1,2938,5
178740,Pave,AllPub,1375,2,2,0,1414,1,3072,6
225000,Pave,AllPub,1365,2,2,0,1548,1,3072,7
167240,Pave,AllPub,1248,2,2,0,1248,0,3010,5
156820,Pave,AllPub,1142,2,2,0,1142,0,3010,6
213490,Pave,AllPub,1362,2,2,0,1506,1,3013,6
264561,Pave,AllPub,1520,1,3,0,1567,1,3982,7
246578,Pave,AllPub,1356,2,3,0,1500,1,4045,6
192140,Pave,AllPub,732,4,2,0,1838,1,21930,7
183200,Pave,AllPub,783,3,2,0,1509,1,7861,7
178000,Pave,AllPub,707,3,2,0,1414,1,9056,6
201490,Pave,AllPub,848,3,2,0,1598,1,9171,7
230500,Pave,AllPub,1406,3,2,0,1936,1,11194,7
180000,Pave,AllPub,783,3,2,0,1509,1,7875,8
172400,Pave,AllPub,953,3,2,0,1664,1,8121,7
215000,Pave,AllPub,982,3,2,0,1889,1,8658,9
199900,Pave,AllPub,930,4,2,0,1886,1,11214,10
173000,Pave,AllPub,959,3,2,0,1671,1,10852,7
287602,Pave,AllPub,1035,4,3,0,2322,0,12104,8
230000,Pave,AllPub,975,4,2,0,2291,1,8738,8
348000,Pave,AllPub,1396,3,3,0,2392,1,9452,7
286000,Pave,AllPub,1044,3,3,0,1976,1,9660,7
300000,Pave,AllPub,1160,3,3,0,2234,1,9545,7
625000,Pave,AllPub,1930,4,3,0,3627,1,35760,10
405000,Pave,AllPub,1540,4,3,0,2855,1,9233,9
280000,Pave,AllPub,1086,3,2,0,1924,1,12011,7
258000,Pave,AllPub,1141,4,2,0,2263,1,12090,10
350000,Pave,AllPub,1342,4,3,0,2726,1,10019,9
584500,Pave,AllPub,1733,4,3,0,3500,1,17242,11
321000,Pave,AllPub,1290,4,3,0,2494,1,10236,9
290000,Pave,AllPub,1165,4,3,0,2526,1,10120,8
315000,Pave,AllPub,1286,3,3,0,2799,1,12585,8
252000,Pave,AllPub,1100,3,2,0,1964,1,12447,8
336820,Pave,AllPub,1670,2,3,0,1670,1,15218,6
423000,Pave,AllPub,2077,1,3,0,2097,1,20896,8
290000,Pave,AllPub,1660,3,2,0,1660,1,10182,8
232000,Pave,AllPub,1616,3,3,0,1616,0,8688,7
199000,Pave,AllPub,1504,3,2,0,1504,0,10936,7
198600,Pave,AllPub,1278,2,2,0,1278,0,8640,5
405749,Pave,AllPub,2036,3,3,0,2640,1,13162,11
232600,Pave,AllPub,1489,3,2,0,1489,1,11216,7
266000,Pave,AllPub,1095,3,3,0,1939,1,10728,8
186500,Pave,AllPub,756,3,2,0,1553,0,8125,6
200825,Pave,AllPub,858,3,2,0,1716,0,8125,7
197000,Pave,AllPub,770,3,2,0,1576,0,8125,6
185000,Pave,AllPub,1262,2,2,0,1262,0,7200,5
176000,Pave,AllPub,1257,3,2,0,1266,1,7500,6
187750,Pave,AllPub,1293,2,2,0,1301,1,7200,5
139500,Pave,AllPub,1142,3,0,0,1142,0,7733,5
186800,Pave,AllPub,1400,3,2,0,1400,0,11024,6
132000,Pave,AllPub,1131,3,0,0,1131,0,13072,6
142500,Pave,AllPub,1141,3,2,0,1141,0,13072,6
158000,Pave,AllPub,1158,3,2,0,1158,0,13072,5
184000,Pave,AllPub,891,3,2,0,1686,0,7800,8
184900,Pave,AllPub,784,3,2,0,1585,0,7632,7
187000,Pave,AllPub,941,3,2,0,1837,0,8304,7
175900,Pave,AllPub,761,3,2,0,1603,0,7153,7
248500,Pave,AllPub,836,3,2,0,1731,0,9370,7
172000,Pave,AllPub,1398,2,2,0,1398,0,7175,5
151000,Pave,AllPub,1217,2,2,0,1217,0,7175,5
150000,Pave,AllPub,636,3,2,0,1320,0,9019,6
107000,Pave,AllPub,1056,2,1,0,1056,0,8900,5
119900,Pave,AllPub,828,3,1,0,965,0,7800,6
129500,Pave,AllPub,988,3,2,0,988,0,9100,6
125000,Pave,AllPub,1728,6,2,0,1728,0,9100,10
119500,Pave,AllPub,0,4,2,0,1654,0,8927,10
144000,Pave,AllPub,864,2,2,0,1211,1,9240,6
151000,Pave,AllPub,506,3,2,0,1212,1,8471,6
126000,Pave,AllPub,984,3,1,0,984,0,9308,5
116000,Pave,AllPub,882,3,1,0,909,0,8450,5
133500,Pave,AllPub,925,2,2,0,925,0,8638,5
120875,Pave,AllPub,1024,3,1,0,1024,0,13052,5
137000,Pave,AllPub,935,3,1,0,935,0,13526,5
124000,Pave,AllPub,912,3,0,0,912,0,8020,6
135000,Pave,AllPub,912,3,1,0,1236,1,6993,6
129200,Pave,AllPub,912,3,1,0,941,1,8789,6
260000,Pave,AllPub,1748,3,2,800,2646,4,14330,9
260000,Pave,AllPub,1288,4,2,0,2417,1,16059,9
334000,Pave,AllPub,1334,3,3,0,2826,3,11025,9
310000,Pave,AllPub,1338,5,3,0,2520,1,14541,10
268000,Pave,AllPub,1095,4,2,0,2295,1,13346,9
262000,Pave,AllPub,1624,2,3,0,1624,1,12461,5
176400,Pave,AllPub,1143,1,2,0,1143,1,3628,5
197000,Pave,AllPub,1247,1,2,0,1247,1,3316,4
151000,Pave,AllPub,600,2,2,0,1200,0,3180,4
147400,Pave,AllPub,600,2,2,0,1223,0,2544,4
149900,Pave,AllPub,600,2,2,0,1223,0,2544,4
144152,Pave,AllPub,600,2,2,0,1200,0,3180,4
166000,Pave,AllPub,756,2,2,0,1524,0,2998,4
183900,Pave,AllPub,691,3,2,0,1452,0,3735,6
165000,Pave,AllPub,673,3,2,0,1382,0,2651,6
139000,Pave,AllPub,530,2,2,0,1080,0,4447,4
200000,Pave,AllPub,569,3,1,0,1694,1,8314,6
221000,Pave,AllPub,1568,3,2,0,1568,1,7180,6
270000,Pave,AllPub,1494,2,2,0,1494,1,9549,6
165000,Pave,AllPub,1208,3,2,0,1208,1,11250,6
214000,Pave,AllPub,1235,1,2,0,1235,3,3760,4
188000,Pave,AllPub,1036,1,2,0,1036,1,3640,4
190000,Pave,AllPub,1226,1,2,0,1226,1,3874,4
170000,Pave,AllPub,1226,1,2,0,1226,1,3876,4
385000,Pave,AllPub,1842,0,3,0,1842,1,50271,5
146500,Pave,AllPub,1153,2,2,0,1193,0,13110,6
170000,Pave,AllPub,570,4,2,0,1920,1,10192,8
262500,Pave,AllPub,1568,3,2,0,2156,1,20781,9
179900,Pave,AllPub,708,3,2,0,1416,1,11700,7
250000,Pave,AllPub,1054,4,2,0,2654,1,11029,9
165150,Pave,AllPub,732,4,2,0,1790,1,10400,8
164500,Pave,AllPub,1334,3,2,0,1334,0,10140,7
140000,Pave,AllPub,1164,3,2,0,1164,0,9600,6
135500,Pave,AllPub,980,3,1,0,980,0,9750,6
142000,Pave,AllPub,1051,3,2,0,1051,0,9600,6
155000,Pave,AllPub,900,4,2,0,1770,0,8640,7
157500,Pave,AllPub,976,2,2,0,976,1,9360,4
138500,Pave,AllPub,1052,3,1,0,1052,0,8400,5
140000,Pave,AllPub,833,3,1,0,898,0,8400,6
124400,Pave,AllPub,1051,3,1,0,1051,0,9759,6
158000,Pave,AllPub,1141,3,1,0,1141,0,9600,6
146000,Pave,AllPub,864,1,2,0,1200,0,9230,6
190000,Pave,AllPub,825,4,2,0,1993,1,14803,8
136500,Pave,AllPub,1050,3,1,0,1050,0,10659,6
129900,Pave,AllPub,864,3,2,0,864,0,9100,5
145000,Pave,AllPub,1626,4,2,0,1712,0,8393,8
185900,Pave,AllPub,1187,3,1,0,1565,2,8800,7
160000,Pave,AllPub,1251,3,1,0,1251,2,8800,6
167000,Pave,AllPub,1008,3,2,0,1488,1,10368,7
157500,Pave,AllPub,720,4,2,0,1440,1,9350,7
140000,Pave,AllPub,588,2,1,0,1095,0,10382,6
150000,Pave,AllPub,1008,3,2,0,1053,0,8973,6
151500,Pave,AllPub,1248,3,1,0,1248,0,10800,6
129800,Pave,AllPub,816,2,1,0,816,1,8550,4
137000,Pave,AllPub,1008,2,1,0,1008,1,11425,4
137000,Pave,AllPub,938,2,1,0,1043,1,9724,5
121600,Pave,AllPub,747,3,1,0,1230,0,4712,5
85500,Pave,AllPub,440,2,0,0,869,0,5900,4
79900,Pave,AllPub,600,1,2,0,747,0,5825,5
127000,Pave,AllPub,504,3,2,0,1252,0,7438,5
161000,Pave,AllPub,1251,3,2,0,1433,1,9600,7
146500,Pave,AllPub,1444,2,1,0,1624,1,10858,6
135000,Pave,AllPub,1056,3,1,0,1216,0,9600,7
137900,Pave,AllPub,2136,4,2,0,2136,0,10680,7
133000,Pave,AllPub,806,3,1,0,1578,2,9490,5
137000,Pave,AllPub,704,3,1,0,1728,1,9462,7
121000,Pave,AllPub,936,2,1,0,936,0,9888,5
119000,Pave,AllPub,1584,4,2,0,1584,0,8917,8
172000,Pave,AllPub,1246,3,2,0,1246,2,12700,6
98600,Pave,AllPub,1235,2,2,0,1235,0,8500,6
226000,Pave,AllPub,924,4,2,0,2157,2,14200,8
118000,Pave,AllPub,936,2,1,0,1128,0,9000,5
235000,Pave,AllPub,1360,4,2,512,3112,1,25419,8
135000,Pave,AllPub,1008,2,2,0,1008,0,9723,5
132500,Pave,AllPub,1106,3,2,0,1190,0,7728,6
143000,Pave,AllPub,1144,3,1,0,1144,1,8163,6
132000,Pave,AllPub,1179,3,1,0,1364,1,8400,6
145250,Pave,AllPub,1383,3,1,0,1383,0,11600,7
162000,Pave,AllPub,1121,3,2,0,1336,1,9610,7
148000,Pave,AllPub,1058,3,1,0,1370,1,10000,6
141000,Pave,AllPub,1092,2,1,0,1092,1,14850,6
153000,Pave,AllPub,1124,3,1,0,1124,1,10152,6
134450,Pave,AllPub,1070,2,1,0,1236,1,10011,6
135960,Pave,AllPub,943,2,2,0,943,2,7032,4
156000,Pave,AllPub,1050,3,1,0,1050,0,8092,6
140000,Pave,AllPub,1367,2,2,0,1375,1,11310,5
139500,Pave,AllPub,1008,2,1,0,1008,0,12778,4
155000,Pave,AllPub,216,2,2,0,1575,1,10170,5
127000,Pave,AllPub,301,3,2,0,1145,0,7700,6
133500,Pave,AllPub,1005,2,1,0,1005,1,11050,6
125000,Pave,AllPub,1056,3,1,0,1056,0,13600,6
142000,Pave,AllPub,884,2,1,0,884,0,15428,4
167000,Pave,AllPub,929,3,3,0,2039,3,21299,7
159000,Pave,AllPub,1015,2,2,0,1384,0,13300,6
180000,Pave,AllPub,2171,5,3,0,2640,1,22136,10
127000,Pave,AllPub,784,3,2,0,1312,0,7500,6
112000,Pave,AllPub,617,2,1,0,1310,0,7000,6
99800,Pave,AllPub,713,2,1,0,713,0,10410,5
117000,Pave,AllPub,833,2,1,0,833,0,5400,4
108480,Pave,AllPub,1073,2,1,0,1073,0,5400,4
68000,Pave,AllPub,715,2,2,0,715,0,10914,4
86900,Pave,AllPub,448,1,1,0,720,0,7008,5
120000,Pave,AllPub,1120,2,2,0,1130,1,10800,5
155500,Pave,AllPub,663,3,2,0,1595,1,7200,7
80000,Pave,AllPub,1077,4,2,0,1760,1,10818,7
105000,Pave,AllPub,672,3,3,0,1214,0,10410,6
160000,Pave,AllPub,954,3,2,0,2414,1,10800,10
170000,Pave,AllPub,796,3,2,0,1466,1,10800,7
160000,Pave,AllPub,1088,3,2,0,1324,1,8658,6
159950,Pave,AllPub,1024,3,2,0,1086,1,13400,6
165000,Pave,AllPub,1083,3,1,0,1146,1,10184,6
159000,Pave,AllPub,912,3,2,0,1734,1,9786,7
147000,Pave,AllPub,1135,3,1,0,1207,0,9510,6
115000,Pave,AllPub,912,2,1,0,912,0,7800,5
159500,Pave,AllPub,655,3,2,0,1194,1,8910,6
120000,Pave,AllPub,864,2,1,0,864,0,7332,4
129900,Pave,AllPub,816,2,1,0,816,0,7100,5
183000,Pave,AllPub,1313,3,2,0,1773,2,10800,6
157500,Pave,AllPub,0,2,2,0,1472,1,11650,5
277500,Pave,AllPub,1438,3,2,0,2448,2,18275,9
207500,Pave,AllPub,1484,2,1,0,1600,2,16321,6
147500,Pave,AllPub,910,3,1,0,1521,0,12144,6
135000,Pave,AllPub,720,4,0,0,1192,0,10800,6
109500,Pave,AllPub,0,2,2,0,1040,0,7200,5
109900,Pave,AllPub,0,2,2,0,1040,0,7200,4
133700,Pave,AllPub,1040,3,1,0,1040,0,7560,6
81400,Pave,AllPub,0,2,2,0,1040,0,8544,6
87500,Pave,AllPub,0,2,2,0,1040,0,8544,6
93500,Pave,AllPub,0,2,2,0,1040,0,8544,6
119000,Pave,AllPub,1556,4,0,0,1556,0,8512,8
141000,Pave,AllPub,1150,3,1,0,1150,0,7945,6
146000,Pave,AllPub,1150,3,1,0,1150,0,7000,6
155000,Pave,AllPub,660,3,2,0,1348,1,7590,6
134500,Pave,AllPub,925,3,1,0,999,0,10205,6
120000,Pave,AllPub,1045,3,2,0,1045,0,7400,6
105000,Pave,AllPub,864,3,1,0,864,0,7000,5
124000,Pave,AllPub,1025,3,0,0,1025,0,7000,6
169000,Pave,AllPub,716,5,2,0,2014,0,9856,8
107000,Pave,AllPub,686,3,1,0,1328,0,9906,8
135000,Pave,AllPub,1212,3,1,0,1668,0,9600,6
111500,Pave,AllPub,1147,4,1,0,1657,1,5520,9
156500,Pave,AllPub,780,3,2,0,1416,0,9600,7
178000,Pave,AllPub,728,3,2,0,1641,1,9600,6
139900,Pave,AllPub,712,4,2,0,1428,0,6451,7
105000,Pave,AllPub,502,2,1,0,1004,1,3960,5
110000,Pave,AllPub,813,2,1,0,813,0,5684,5
111500,Pave,AllPub,938,4,2,0,1951,0,7745,9
108000,Pave,AllPub,1032,2,1,0,1032,0,7741,5
111500,Pave,AllPub,844,2,1,0,844,0,5633,5
124000,Pave,AllPub,636,3,1,0,1750,0,9000,8
105000,Pave,AllPub,576,2,1,0,864,0,7200,5
116000,Pave,AllPub,648,2,2,0,1118,0,4400,6
96900,Pave,AllPub,738,2,1,0,1376,0,7614,7
135500,Pave,AllPub,960,3,2,0,960,0,6000,5
139000,Pave,AllPub,816,5,2,0,1566,0,6000,7
61500,Pave,AllPub,492,1,1,0,492,0,7830,3
120000,Pave,AllPub,770,3,1,0,1182,0,9576,5
126175,Pave,AllPub,1162,3,1,0,1163,0,5820,6
64000,Pave,AllPub,798,2,1,0,840,0,5747,5
137000,Pave,AllPub,1020,4,1,0,1928,0,9142,9
87000,Pave,AllPub,1095,4,3,0,1774,0,9600,8
163000,Pave,AllPub,880,2,2,0,1768,2,10800,6
155000,Pave,AllPub,1226,5,2,0,2104,0,6300,9
79000,Pave,AllPub,540,3,1,0,1440,0,5000,6
144000,Pave,AllPub,815,3,1,0,1690,1,8850,7
114504,Pave,AllPub,684,3,1,0,1368,0,3600,7
157000,Pave,AllPub,596,4,2,0,1762,0,7200,8
125000,Pave,AllPub,1200,4,1,0,1200,0,11340,7
475000,Pave,AllPub,1107,4,3,0,3608,2,22950,12
93500,Pave,AllPub,624,2,0,0,1248,0,5976,8
125000,Pave,AllPub,960,3,2,0,960,0,9750,5
64500,Pave,AllPub,1020,2,0,0,1020,0,4761,5
100000,Pave,AllPub,788,2,0,0,788,2,7446,4
140200,Pave,AllPub,972,3,1,0,1577,1,6435,6
202500,Pave,AllPub,848,2,1,0,1827,1,11737,9
159000,Pave,AllPub,1004,3,2,0,1664,2,5000,7
119900,Pave,AllPub,793,3,2,0,1118,1,7800,5
114500,Pave,AllPub,816,3,2,0,1176,1,6240,6
115000,Pave,AllPub,896,3,1,0,1344,0,6240,7
75000,Pave,AllPub,728,3,1,0,1162,0,6120,6
88000,Pave,AllPub,768,3,1,0,1015,0,6120,6
80500,Pave,AllPub,0,2,0,0,912,0,6240,3
149000,Pave,AllPub,1042,3,1,0,1576,1,6240,8
110000,Pave,AllPub,741,3,1,0,1324,0,6120,7
110500,Pave,AllPub,1103,2,2,0,1103,1,6000,5
89000,Pave,AllPub,616,2,1,0,616,0,6000,4
113000,Pave,AllPub,993,2,1,0,1048,1,6380,5
109000,Pave,AllPub,816,2,1,0,816,0,11672,4
220000,Pave,AllPub,1595,5,2,0,2486,1,33120,8
129000,Pave,AllPub,960,3,2,0,960,0,9873,6
117000,Pave,AllPub,485,2,1,0,1635,0,5310,5
52500,Pave,AllPub,693,2,0,0,693,0,4118,4
107000,Pave,AllPub,596,3,2,0,1430,0,10320,7
116500,Pave,AllPub,396,3,1,0,1330,0,7518,7
72000,Pave,AllPub,610,2,0,0,819,0,9000,4
119500,Pave,AllPub,780,3,1,0,1376,1,8600,7
125500,Pave,AllPub,803,2,1,0,1360,0,7200,6
91000,Pave,AllPub,1007,3,1,0,1077,1,9786,6
84500,Pave,AllPub,520,2,0,0,754,0,6780,5
90000,Pave,AllPub,984,3,1,0,984,0,7200,6
137500,Pave,AllPub,806,3,1,0,1422,1,12375,7
150000,Pave,AllPub,1921,4,2,0,1921,0,11136,8
131000,Pave,AllPub,0,3,2,0,1640,1,21370,7
130000,Pave,AllPub,1062,3,1,0,1352,0,6930,6
125000,Pave,AllPub,0,2,1,0,1032,1,8250,6
80000,Pave,AllPub,830,2,1,0,879,0,5220,4
157000,Pave,AllPub,1073,2,1,0,1073,0,5500,4
148000,Pave,AllPub,1051,3,2,0,1382,1,11235,6
90000,Pave,AllPub,0,2,2,0,1296,0,10791,6
154500,Pave,AllPub,1059,3,1,0,1068,0,8414,6
153600,Pave,AllPub,1064,3,2,0,1064,1,11327,6
164500,Pave,AllPub,1164,3,2,0,1320,2,11777,6
132000,Pave,AllPub,912,2,1,0,934,0,10366,4
142500,Pave,AllPub,1059,3,1,0,1059,0,9000,6
158000,Pave,AllPub,1051,3,1,0,1159,1,11553,7
149500,Pave,AllPub,672,3,2,0,1400,1,7844,6
165000,Pave,AllPub,1176,3,2,0,1458,1,9535,7
180000,Pave,AllPub,1461,3,2,0,1721,1,10335,7
160500,Pave,AllPub,960,3,2,0,1040,1,7176,6
156500,Pave,AllPub,1967,6,2,0,1967,0,9662,10
157000,Pave,AllPub,1949,6,2,0,1949,0,8235,10
172500,Pave,AllPub,1052,4,2,0,1920,1,13650,8
155000,Pave,AllPub,1134,3,2,0,1803,1,13125,8
170000,Pave,AllPub,1763,3,2,0,1779,1,17920,6
105000,Pave,AllPub,872,2,1,0,872,1,17529,5
145000,Pave,AllPub,648,0,1,0,960,0,10246,3
168000,Pave,AllPub,1188,3,2,0,1437,1,14175,6
278000,Pave,AllPub,1865,2,2,0,1830,2,20355,6
164000,Pave,AllPub,1000,1,2,0,1000,2,13050,4
225000,Pave,AllPub,1304,3,2,0,2287,1,15593,7
130000,Pave,AllPub,782,2,2,0,810,0,10820,4
142500,Pave,AllPub,864,3,2,0,894,1,13350,5
148400,Pave,AllPub,430,2,1,0,1700,0,1700,7
190000,Pave,AllPub,1453,2,2,0,1453,1,5271,6
146000,Pave,AllPub,967,3,2,0,1350,1,9375,6
128000,Pave,AllPub,799,3,1,0,1150,2,6488,6
225000,Pave,AllPub,896,3,1,0,2008,0,7800,8
274970,Pave,AllPub,697,4,2,738,2201,1,19690,8
235000,Pave,AllPub,672,4,3,0,2009,2,19950,8
415000,Pave,AllPub,1836,5,2,0,3672,2,19800,7
182000,Pave,AllPub,1776,3,2,0,1560,1,11679,6
135000,Pave,AllPub,0,3,2,0,1488,1,12048,7
137000,Pave,AllPub,1057,3,1,0,1057,0,10519,6
136900,Pave,AllPub,994,4,1,0,1855,0,9525,7
149900,Pave,AllPub,1000,5,1,0,1609,0,9525,7
