"Sale_Price","Street","Utilities","Total_Bsmt_SF","Garage_Cars","Pool_Area","Gr_Liv_Area","Fireplaces","Lot_Area","Bedroom_AbvGr","TotRms_AbvGrd"
239000,"Pave","AllPub",1370,3,0,2624,1,22420,4,10
359100,"Pave","AllPub",965,2,0,3194,2,12168,4,10
188000,"Pave","AllPub",930,1,0,1755,1,7810,4,7
220000,"Pave","AllPub",854,2,0,1991,1,11275,3,7
140000,"Pave","AllPub",728,2,0,1355,0,6221,3,5
315000,"Pave","AllPub",853,2,0,2727,2,10570,3,10
259500,"Pave","AllPub",1028,1,0,2320,1,7259,3,9
257500,"Pave","AllPub",1477,2,0,1839,2,14442,3,7
219500,"Pave","AllPub",800,1,0,1740,2,13125,3,6
217000,"Pave","AllPub",1809,2,0,2259,2,21000,3,7
201000,"Pave","AllPub",1560,2,0,1560,3,25485,3,6
215000,"Pave","AllPub",1488,2,0,1488,2,21579,3,7
123900,"Pave","AllPub",516,2,0,1045,1,1782,2,5
170000,"Pave","AllPub",1680,2,0,1680,0,17871,4,7
200000,"Pave","AllPub",1004,2,0,1020,0,3907,1,4
198000,"Pave","AllPub",1696,2,0,1696,2,20693,3,7
200624,"Pave","AllPub",2035,2,0,2515,2,32668,4,9
315000,"Pave","AllPub",279,2,228,2726,1,18044,2,6
115000,"Pave","AllPub",793,0,0,1517,0,8500,3,7
141000,"Pave","AllPub",720,2,0,1215,0,7000,3,6
87000,"Pave","AllPub",720,2,0,803,0,5000,2,5
129850,"Pave","AllPub",936,0,0,1601,0,7288,3,6
100000,"Pave","AllPub",732,1,0,1123,0,6060,3,4
150909,"Pave","AllPub",859,0,0,1828,0,9060,3,6
75200,"Pave","AllPub",816,1,0,816,0,3672,2,5
118400,"Pave","AllPub",1012,1,0,1012,1,8263,2,6
67000,"Pave","AllPub",961,1,0,1077,0,8967,2,6
152000,"Pave","AllPub",910,1,0,1558,0,13710,4,6
68104,"Pave","AllPub",0,1,0,845,0,11067,1,4
119600,"Pave","AllPub",957,0,0,1991,0,8250,4,9
140000,"Pave","AllPub",1073,2,0,1073,0,6565,3,6
124900,"Pave","AllPub",837,1,0,1001,0,6060,2,5
375000,"Pave","AllPub",1573,2,0,1625,1,5568,2,5
235000,"Pave","AllPub",1573,2,0,1625,1,4750,2,5
183500,"Pave","AllPub",1001,2,0,1299,1,12150,2,5
156000,"Pave","AllPub",888,2,0,912,1,7540,2,5
134000,"Pave","AllPub",1084,2,0,1080,0,9187,3,5
215000,"Pave","AllPub",1441,3,0,1392,1,10000,3,6
245000,"Pave","AllPub",1409,2,0,1409,1,12864,1,4
210000,"Pave","AllPub",1454,2,0,1478,1,9928,3,6
148000,"Pave","AllPub",852,1,0,918,0,8750,3,4
143000,"Pave","AllPub",970,2,0,1026,1,8410,2,5
244000,"Pave","AllPub",1501,2,0,1501,2,4054,2,5
330000,"Pave","AllPub",1502,1,0,1502,1,9763,1,5
170000,"Pave","AllPub",1350,1,0,1328,2,16905,2,5
257000,"Pave","AllPub",585,2,0,2279,1,19958,4,7
231713,"Pave","AllPub",1689,2,0,1689,0,8368,3,7
267300,"Pave","AllPub",1546,2,0,1564,1,8298,2,6
265900,"Pave","AllPub",1476,2,0,1484,1,9037,2,6
239000,"Pave","AllPub",1571,3,0,1571,1,10991,3,7
248900,"Pave","AllPub",1638,3,0,1646,1,10656,3,6
174000,"Pave","AllPub",1265,2,0,1240,0,10331,3,6
187500,"Pave","AllPub",1156,2,0,1717,1,13758,3,7
204000,"Pave","AllPub",872,2,0,1756,0,9303,3,7
180500,"Pave","AllPub",1267,2,0,1312,0,6718,2,5
187500,"Pave","AllPub",868,2,0,1146,1,9590,3,6
282000,"Pave","AllPub",1922,3,0,1922,1,11305,2,6
178000,"Pave","AllPub",1491,2,0,1491,1,7777,3,7
270000,"Pave","AllPub",1616,3,0,1629,1,14536,3,9
279900,"Pave","AllPub",1122,2,0,2486,1,11800,5,10
186700,"Grvl","AllPub",1572,3,0,1572,2,35133,3,5
283463,"Pave","AllPub",1732,3,0,1776,1,15306,3,7
392000,"Pave","AllPub",1824,3,0,1824,1,12633,3,8
281213,"Pave","AllPub",1094,3,0,2482,1,12665,4,9
147000,"Pave","AllPub",1120,0,0,1120,0,8402,3,6
130000,"Pave","AllPub",0,4,561,2034,0,43500,2,9
140000,"Pave","AllPub",920,2,0,936,0,6710,0,3
132250,"Pave","AllPub",1064,2,0,1040,0,25286,3,5
143000,"Pave","AllPub",1632,2,0,1632,0,25000,4,8
168000,"Pave","AllPub",1249,4,0,1622,1,32463,3,7
129900,"Pave","AllPub",1040,2,0,1060,1,4224,3,6
134000,"Pave","AllPub",1142,2,0,1142,1,4224,3,6
85500,"Pave","AllPub",546,1,0,1092,0,1504,3,5
106500,"Pave","AllPub",530,1,0,992,0,1533,2,4
93900,"Pave","AllPub",546,0,0,1092,0,1495,3,5
75000,"Pave","AllPub",546,1,0,1092,0,2001,3,6
84500,"Pave","AllPub",630,0,0,630,0,1936,1,3
75190,"Pave","AllPub",546,1,0,1092,0,1890,3,6
146800,"Pave","AllPub",1029,2,0,1062,2,11333,3,5
153500,"Pave","AllPub",923,2,0,1008,1,9129,1,4
188000,"Pave","AllPub",1244,2,0,1356,1,15957,3,6
196000,"Pave","AllPub",1160,2,0,1676,2,33983,3,6
157000,"Pave","AllPub",716,2,0,1432,1,8286,3,6
138000,"Pave","AllPub",796,0,0,796,0,6723,2,5
129500,"Pave","AllPub",768,2,0,768,0,7244,2,5
80000,"Pave","AllPub",1396,1,0,1608,0,27697,3,6
129500,"Pave","AllPub",845,2,0,845,0,7599,2,4
135000,"Pave","AllPub",1090,2,0,1178,0,11000,3,6
124500,"Pave","AllPub",816,1,0,816,0,8314,2,5
139000,"Pave","AllPub",816,1,0,816,0,11625,2,4
93500,"Pave","AllPub",974,0,0,974,0,10712,3,5
124500,"Pave","AllPub",864,1,0,887,0,10447,3,5
149900,"Pave","AllPub",1178,2,0,1293,0,11027,2,5
157500,"Pave","AllPub",1008,1,0,1024,2,10533,2,5
169000,"Pave","AllPub",1617,3,0,1797,1,11765,3,7
252000,"Pave","AllPub",1705,2,0,1390,2,39384,1,4
192100,"Pave","AllPub",1851,2,0,1851,1,11727,3,8
183500,"Pave","AllPub",813,2,0,1525,1,8238,3,6
222000,"Pave","AllPub",964,2,0,2236,1,13006,4,8
170000,"Pave","AllPub",781,2,0,1671,1,13041,3,7
187500,"Pave","AllPub",691,2,0,1498,1,13031,3,6
202000,"Pave","AllPub",821,2,0,1776,1,9783,3,7
185000,"Pave","AllPub",802,2,0,1511,1,11207,3,8
320000,"Pave","AllPub",1392,2,0,2462,1,19378,4,9
240000,"Pave","AllPub",1670,3,0,1670,1,14859,3,7
250000,"Pave","AllPub",1074,2,0,2064,1,13128,4,7
239900,"Pave","AllPub",893,3,0,1801,1,10463,3,8
309000,"Pave","AllPub",1700,3,0,2212,1,13751,3,9
274725,"Pave","AllPub",868,2,0,2021,1,23257,3,9
270000,"Pave","AllPub",2062,2,0,2687,0,13108,4,9
183500,"Pave","AllPub",1160,2,0,1169,1,8076,3,6
165600,"Pave","AllPub",697,2,0,1501,1,7685,3,6
176500,"Pave","AllPub",935,2,0,1632,1,9084,3,8
130000,"Pave","AllPub",1191,2,0,1204,0,3701,2,5
239000,"Pave","AllPub",1064,2,0,1767,1,5306,2,5
275000,"Pave","AllPub",1742,2,0,1742,1,6563,2,5
457347,"Pave","AllPub",1398,3,0,2798,1,16023,3,11
545224,"Pave","AllPub",1528,3,0,3390,1,18062,5,10
356383,"Pave","AllPub",1094,3,0,2473,1,12292,4,11
556581,"Pave","AllPub",1992,3,0,2868,1,16056,4,11
361919,"Pave","AllPub",1234,3,0,2576,1,12438,4,10
535000,"Pave","AllPub",1850,3,0,2698,1,16052,4,11
401179,"Pave","AllPub",1390,3,0,2795,1,15922,4,10
438780,"Pave","AllPub",1410,3,0,2945,1,13682,3,10
169000,"Pave","AllPub",0,2,0,2320,1,14762,2,7
145000,"Pave","AllPub",1056,2,0,1056,0,34650,3,5
318000,"Pave","AllPub",1714,2,0,1714,1,8147,2,7
319000,"Pave","AllPub",1814,3,0,1826,1,11302,3,7
470000,"Pave","AllPub",1910,3,0,2000,2,18261,3,8
202500,"Pave","AllPub",1208,2,0,1621,0,14145,3,8
229000,"Pave","AllPub",1204,3,0,2183,0,13837,4,9
235000,"Pave","AllPub",795,2,0,2263,1,16659,3,9
190000,"Pave","AllPub",796,2,0,1574,1,18800,3,6
169000,"Pave","AllPub",988,2,0,1102,1,10464,2,5
241500,"Pave","AllPub",1845,2,0,1872,1,10400,3,6
188900,"Pave","AllPub",945,2,0,1857,1,10530,4,8
207500,"Pave","AllPub",1686,2,0,1686,1,10240,3,7
250000,"Pave","AllPub",1392,2,519,2784,2,16692,5,12
179900,"Pave","AllPub",713,2,0,1552,1,11475,3,6
172000,"Pave","AllPub",1047,2,0,1083,1,9927,2,5
294323,"Pave","AllPub",960,2,0,2318,1,9512,3,8
184500,"Pave","AllPub",675,2,0,1875,1,10530,3,8
153500,"Pave","AllPub",1056,2,0,1074,0,10140,3,6
162900,"Pave","AllPub",832,2,0,1664,1,10140,4,8
181000,"Pave","AllPub",1040,2,648,1309,1,10140,3,5
155000,"Pave","AllPub",1103,2,0,1103,0,10000,3,6
138800,"Pave","AllPub",1096,1,0,1096,0,15870,3,6
116050,"Pave","AllPub",864,1,0,864,0,9353,3,5
88000,"Pave","AllPub",858,0,0,858,0,8125,3,5
97500,"Pave","AllPub",864,2,0,874,0,7200,3,5
190000,"Pave","AllPub",1487,2,0,1419,0,8773,2,4
105500,"Pave","AllPub",525,2,0,1092,0,2760,3,6
125500,"Pave","AllPub",765,2,0,1365,1,2160,3,7
83000,"Pave","AllPub",483,1,0,987,0,1953,2,5
116000,"Pave","AllPub",494,1,0,1030,0,1890,3,6
91500,"Pave","AllPub",672,0,0,1218,0,1680,3,7
118000,"Pave","AllPub",672,1,0,1218,0,1680,3,7
89000,"Pave","AllPub",483,1,0,948,0,1680,2,5
108000,"Pave","AllPub",525,1,0,1092,0,1680,3,6
94500,"Pave","AllPub",483,1,0,987,1,1680,2,5
146300,"Pave","AllPub",1069,2,0,1069,1,4043,2,4
145000,"Pave","AllPub",943,1,0,1387,1,7514,3,6
123000,"Pave","AllPub",864,1,0,900,1,7838,3,6
137500,"Pave","AllPub",1055,1,0,1055,0,2280,2,4
144000,"Pave","AllPub",855,2,0,1456,1,2179,3,6
315000,"Pave","AllPub",1980,3,0,1980,1,16737,3,8
412083,"Pave","AllPub",1738,3,0,2589,1,16387,4,11
342643,"Pave","AllPub",1249,3,0,2596,0,16259,4,9
252000,"Pave","AllPub",1618,3,0,1618,1,16163,2,6
465000,"Pave","AllPub",2076,3,0,2076,1,13891,2,7
293000,"Pave","AllPub",1721,3,0,1740,0,12228,4,8
415000,"Pave","AllPub",1868,3,0,1868,1,14780,2,7
326000,"Pave","AllPub",1833,3,0,1850,1,16033,3,8
325300,"Pave","AllPub",1158,3,0,2376,1,14215,4,9
309000,"Pave","AllPub",1117,3,0,2452,1,13418,4,9
300000,"Pave","AllPub",1090,3,0,2206,1,13975,4,10
275500,"Pave","AllPub",1030,3,0,2098,1,10240,3,8
338500,"Pave","AllPub",1606,2,0,2091,1,9942,3,8
345000,"Pave","AllPub",1175,3,0,2324,2,11924,4,11
344133,"Pave","AllPub",1209,2,0,2253,1,12867,3,8
298236,"Pave","AllPub",1054,3,0,2389,1,10672,4,10
329900,"Pave","AllPub",1524,3,0,2358,1,11643,4,10
360000,"Pave","AllPub",1896,3,0,1944,3,12378,3,8
281000,"Pave","AllPub",1085,3,0,1970,1,11065,3,8
372397,"Pave","AllPub",1792,3,0,1792,1,13758,2,6
378000,"Pave","AllPub",1780,3,0,1780,1,14828,2,7
374000,"Pave","AllPub",1792,3,0,1792,1,11846,2,6
437154,"Pave","AllPub",1848,3,0,2728,2,20431,4,10
275000,"Pave","AllPub",1058,2,0,1904,1,10927,3,8
279000,"Pave","AllPub",1420,3,0,1914,1,13215,3,9
185850,"Pave","AllPub",1364,2,0,1364,1,7052,2,6
282500,"Pave","AllPub",1560,2,0,1565,1,5911,2,6
202500,"Pave","AllPub",1368,2,0,1368,1,6955,2,6
202665,"Pave","AllPub",1368,2,0,1368,1,6792,2,6
332200,"Pave","AllPub",1686,3,0,1686,1,7740,1,6
310090,"Pave","AllPub",1666,2,0,1666,1,6373,2,6
171750,"Pave","AllPub",1405,2,0,1405,1,3136,2,6
169990,"Pave","AllPub",1316,2,0,1316,1,10237,3,6
170440,"Pave","AllPub",728,2,0,1456,1,10237,3,8
169985,"Pave","AllPub",738,2,0,1492,0,10237,3,8
179665,"Pave","AllPub",654,2,0,1496,1,17104,3,7
219210,"Pave","AllPub",879,3,0,1863,1,14054,4,9
174190,"Pave","AllPub",1326,2,0,1326,0,11660,3,6
172785,"Pave","AllPub",728,2,0,1456,0,15578,3,8
258000,"Pave","AllPub",1052,3,0,2373,1,11631,4,9
185101,"Pave","AllPub",738,2,0,1492,0,9073,3,8
210250,"Pave","AllPub",1220,2,0,1364,1,3087,2,6
234000,"Pave","AllPub",1374,2,0,1557,1,3196,2,7
215000,"Pave","AllPub",1273,2,0,1456,1,3196,2,7
246990,"Pave","AllPub",1368,2,0,1511,1,2938,2,5
178740,"Pave","AllPub",1375,2,0,1414,1,3072,2,6
225000,"Pave","AllPub",1365,2,0,1548,1,3072,2,7
167240,"Pave","AllPub",1248,2,0,1248,0,3010,2,5
156820,"Pave","AllPub",1142,2,0,1142,0,3010,2,6
213490,"Pave","AllPub",1362,2,0,1506,1,3013,2,6
264561,"Pave","AllPub",1520,3,0,1567,1,3982,1,7
246578,"Pave","AllPub",1356,3,0,1500,1,4045,2,6
192140,"Pave","AllPub",732,2,0,1838,1,21930,4,7
183200,"Pave","AllPub",783,2,0,1509,1,7861,3,7
178000,"Pave","AllPub",707,2,0,1414,1,9056,3,6
201490,"Pave","AllPub",848,2,0,1598,1,9171,3,7
230500,"Pave","AllPub",1406,2,0,1936,1,11194,3,7
180000,"Pave","AllPub",783,2,0,1509,1,7875,3,8
172400,"Pave","AllPub",953,2,0,1664,1,8121,3,7
215000,"Pave","AllPub",982,2,0,1889,1,8658,3,9
199900,"Pave","AllPub",930,2,0,1886,1,11214,4,10
173000,"Pave","AllPub",959,2,0,1671,1,10852,3,7
287602,"Pave","AllPub",1035,3,0,2322,0,12104,4,8
230000,"Pave","AllPub",975,2,0,2291,1,8738,4,8
348000,"Pave","AllPub",1396,3,0,2392,1,9452,3,7
286000,"Pave","AllPub",1044,3,0,1976,1,9660,3,7
300000,"Pave","AllPub",1160,3,0,2234,1,9545,3,7
625000,"Pave","AllPub",1930,3,0,3627,1,35760,4,10
405000,"Pave","AllPub",1540,3,0,2855,1,9233,4,9
280000,"Pave","AllPub",1086,2,0,1924,1,12011,3,7
258000,"Pave","AllPub",1141,2,0,2263,1,12090,4,10
350000,"Pave","AllPub",1342,3,0,2726,1,10019,4,9
584500,"Pave","AllPub",1733,3,0,3500,1,17242,4,11
321000,"Pave","AllPub",1290,3,0,2494,1,10236,4,9
290000,"Pave","AllPub",1165,3,0,2526,1,10120,4,8
315000,"Pave","AllPub",1286,3,0,2799,1,12585,3,8
252000,"Pave","AllPub",1100,2,0,1964,1,12447,3,8
336820,"Pave","AllPub",1670,3,0,1670,1,15218,2,6
423000,"Pave","AllPub",2077,3,0,2097,1,20896,1,8
290000,"Pave","AllPub",1660,2,0,1660,1,10182,3,8
232000,"Pave","AllPub",1616,3,0,1616,0,8688,3,7
199000,"Pave","AllPub",1504,2,0,1504,0,10936,3,7
198600,"Pave","AllPub",1278,2,0,1278,0,8640,2,5
405749,"Pave","AllPub",2036,3,0,2640,1,13162,3,11
232600,"Pave","AllPub",1489,2,0,1489,1,11216,3,7
266000,"Pave","AllPub",1095,3,0,1939,1,10728,3,8
186500,"Pave","AllPub",756,2,0,1553,0,8125,3,6
200825,"Pave","AllPub",858,2,0,1716,0,8125,3,7
197000,"Pave","AllPub",770,2,0,1576,0,8125,3,6
185000,"Pave","AllPub",1262,2,0,1262,0,7200,2,5
176000,"Pave","AllPub",1257,2,0,1266,1,7500,3,6
187750,"Pave","AllPub",1293,2,0,1301,1,7200,2,5
139500,"Pave","AllPub",1142,0,0,1142,0,7733,3,5
186800,"Pave","AllPub",1400,2,0,1400,0,11024,3,6
132000,"Pave","AllPub",1131,0,0,1131,0,13072,3,6
142500,"Pave","AllPub",1141,2,0,1141,0,13072,3,6
158000,"Pave","AllPub",1158,2,0,1158,0,13072,3,5
184000,"Pave","AllPub",891,2,0,1686,0,7800,3,8
184900,"Pave","AllPub",784,2,0,1585,0,7632,3,7
187000,"Pave","AllPub",941,2,0,1837,0,8304,3,7
175900,"Pave","AllPub",761,2,0,1603,0,7153,3,7
248500,"Pave","AllPub",836,2,0,1731,0,9370,3,7
172000,"Pave","AllPub",1398,2,0,1398,0,7175,2,5
151000,"Pave","AllPub",1217,2,0,1217,0,7175,2,5
150000,"Pave","AllPub",636,2,0,1320,0,9019,3,6
107000,"Pave","AllPub",1056,1,0,1056,0,8900,2,5
119900,"Pave","AllPub",828,1,0,965,0,7800,3,6
129500,"Pave","AllPub",988,2,0,988,0,9100,3,6
125000,"Pave","AllPub",1728,2,0,1728,0,9100,6,10
119500,"Pave","AllPub",0,2,0,1654,0,8927,4,10
144000,"Pave","AllPub",864,2,0,1211,1,9240,2,6
151000,"Pave","AllPub",506,2,0,1212,1,8471,3,6
126000,"Pave","AllPub",984,1,0,984,0,9308,3,5
116000,"Pave","AllPub",882,1,0,909,0,8450,3,5
133500,"Pave","AllPub",925,2,0,925,0,8638,2,5
120875,"Pave","AllPub",1024,1,0,1024,0,13052,3,5
137000,"Pave","AllPub",935,1,0,935,0,13526,3,5
124000,"Pave","AllPub",912,0,0,912,0,8020,3,6
135000,"Pave","AllPub",912,1,0,1236,1,6993,3,6
129200,"Pave","AllPub",912,1,0,941,1,8789,3,6
260000,"Pave","AllPub",1748,2,800,2646,4,14330,3,9
260000,"Pave","AllPub",1288,2,0,2417,1,16059,4,9
334000,"Pave","AllPub",1334,3,0,2826,3,11025,3,9
310000,"Pave","AllPub",1338,3,0,2520,1,14541,5,10
268000,"Pave","AllPub",1095,2,0,2295,1,13346,4,9
262000,"Pave","AllPub",1624,3,0,1624,1,12461,2,5
176400,"Pave","AllPub",1143,2,0,1143,1,3628,1,5
197000,"Pave","AllPub",1247,2,0,1247,1,3316,1,4
151000,"Pave","AllPub",600,2,0,1200,0,3180,2,4
147400,"Pave","AllPub",600,2,0,1223,0,2544,2,4
149900,"Pave","AllPub",600,2,0,1223,0,2544,2,4
144152,"Pave","AllPub",600,2,0,1200,0,3180,2,4
166000,"Pave","AllPub",756,2,0,1524,0,2998,2,4
183900,"Pave","AllPub",691,2,0,1452,0,3735,3,6
165000,"Pave","AllPub",673,2,0,1382,0,2651,3,6
139000,"Pave","AllPub",530,2,0,1080,0,4447,2,4
200000,"Pave","AllPub",569,1,0,1694,1,8314,3,6
221000,"Pave","AllPub",1568,2,0,1568,1,7180,3,6
270000,"Pave","AllPub",1494,2,0,1494,1,9549,2,6
165000,"Pave","AllPub",1208,2,0,1208,1,11250,3,6
214000,"Pave","AllPub",1235,2,0,1235,3,3760,1,4
188000,"Pave","AllPub",1036,2,0,1036,1,3640,1,4
190000,"Pave","AllPub",1226,2,0,1226,1,3874,1,4
170000,"Pave","AllPub",1226,2,0,1226,1,3876,1,4
385000,"Pave","AllPub",1842,3,0,1842,1,50271,0,5
146500,"Pave","AllPub",1153,2,0,1193,0,13110,2,6
170000,"Pave","AllPub",570,2,0,1920,1,10192,4,8
262500,"Pave","AllPub",1568,2,0,2156,1,20781,3,9
179900,"Pave","AllPub",708,2,0,1416,1,11700,3,7
250000,"Pave","AllPub",1054,2,0,2654,1,11029,4,9
165150,"Pave","AllPub",732,2,0,1790,1,10400,4,8
164500,"Pave","AllPub",1334,2,0,1334,0,10140,3,7
140000,"Pave","AllPub",1164,2,0,1164,0,9600,3,6
135500,"Pave","AllPub",980,1,0,980,0,9750,3,6
142000,"Pave","AllPub",1051,2,0,1051,0,9600,3,6
155000,"Pave","AllPub",900,2,0,1770,0,8640,4,7
157500,"Pave","AllPub",976,2,0,976,1,9360,2,4
138500,"Pave","AllPub",1052,1,0,1052,0,8400,3,5
140000,"Pave","AllPub",833,1,0,898,0,8400,3,6
124400,"Pave","AllPub",1051,1,0,1051,0,9759,3,6
158000,"Pave","AllPub",1141,1,0,1141,0,9600,3,6
146000,"Pave","AllPub",864,2,0,1200,0,9230,1,6
190000,"Pave","AllPub",825,2,0,1993,1,14803,4,8
136500,"Pave","AllPub",1050,1,0,1050,0,10659,3,6
129900,"Pave","AllPub",864,2,0,864,0,9100,3,5
145000,"Pave","AllPub",1626,2,0,1712,0,8393,4,8
185900,"Pave","AllPub",1187,1,0,1565,2,8800,3,7
160000,"Pave","AllPub",1251,1,0,1251,2,8800,3,6
167000,"Pave","AllPub",1008,2,0,1488,1,10368,3,7
157500,"Pave","AllPub",720,2,0,1440,1,9350,4,7
140000,"Pave","AllPub",588,1,0,1095,0,10382,2,6
150000,"Pave","AllPub",1008,2,0,1053,0,8973,3,6
151500,"Pave","AllPub",1248,1,0,1248,0,10800,3,6
129800,"Pave","AllPub",816,1,0,816,1,8550,2,4
137000,"Pave","AllPub",1008,1,0,1008,1,11425,2,4
137000,"Pave","AllPub",938,1,0,1043,1,9724,2,5
121600,"Pave","AllPub",747,1,0,1230,0,4712,3,5
85500,"Pave","AllPub",440,0,0,869,0,5900,2,4
79900,"Pave","AllPub",600,2,0,747,0,5825,1,5
127000,"Pave","AllPub",504,2,0,1252,0,7438,3,5
161000,"Pave","AllPub",1251,2,0,1433,1,9600,3,7
146500,"Pave","AllPub",1444,1,0,1624,1,10858,2,6
135000,"Pave","AllPub",1056,1,0,1216,0,9600,3,7
137900,"Pave","AllPub",2136,2,0,2136,0,10680,4,7
133000,"Pave","AllPub",806,1,0,1578,2,9490,3,5
137000,"Pave","AllPub",704,1,0,1728,1,9462,3,7
121000,"Pave","AllPub",936,1,0,936,0,9888,2,5
119000,"Pave","AllPub",1584,2,0,1584,0,8917,4,8
172000,"Pave","AllPub",1246,2,0,1246,2,12700,3,6
98600,"Pave","AllPub",1235,2,0,1235,0,8500,2,6
226000,"Pave","AllPub",924,2,0,2157,2,14200,4,8
118000,"Pave","AllPub",936,1,0,1128,0,9000,2,5
235000,"Pave","AllPub",1360,2,512,3112,1,25419,4,8
135000,"Pave","AllPub",1008,2,0,1008,0,9723,2,5
132500,"Pave","AllPub",1106,2,0,1190,0,7728,3,6
143000,"Pave","AllPub",1144,1,0,1144,1,8163,3,6
132000,"Pave","AllPub",1179,1,0,1364,1,8400,3,6
145250,"Pave","AllPub",1383,1,0,1383,0,11600,3,7
162000,"Pave","AllPub",1121,2,0,1336,1,9610,3,7
148000,"Pave","AllPub",1058,1,0,1370,1,10000,3,6
141000,"Pave","AllPub",1092,1,0,1092,1,14850,2,6
153000,"Pave","AllPub",1124,1,0,1124,1,10152,3,6
134450,"Pave","AllPub",1070,1,0,1236,1,10011,2,6
135960,"Pave","AllPub",943,2,0,943,2,7032,2,4
156000,"Pave","AllPub",1050,1,0,1050,0,8092,3,6
140000,"Pave","AllPub",1367,2,0,1375,1,11310,2,5
139500,"Pave","AllPub",1008,1,0,1008,0,12778,2,4
155000,"Pave","AllPub",216,2,0,1575,1,10170,2,5
127000,"Pave","AllPub",301,2,0,1145,0,7700,3,6
133500,"Pave","AllPub",1005,1,0,1005,1,11050,2,6
125000,"Pave","AllPub",1056,1,0,1056,0,13600,3,6
142000,"Pave","AllPub",884,1,0,884,0,15428,2,4
167000,"Pave","AllPub",929,3,0,2039,3,21299,3,7
159000,"Pave","AllPub",1015,2,0,1384,0,13300,2,6
180000,"Pave","AllPub",2171,3,0,2640,1,22136,5,10
127000,"Pave","AllPub",784,2,0,1312,0,7500,3,6
112000,"Pave","AllPub",617,1,0,1310,0,7000,2,6
99800,"Pave","AllPub",713,1,0,713,0,10410,2,5
117000,"Pave","AllPub",833,1,0,833,0,5400,2,4
108480,"Pave","AllPub",1073,1,0,1073,0,5400,2,4
68000,"Pave","AllPub",715,2,0,715,0,10914,2,4
86900,"Pave","AllPub",448,1,0,720,0,7008,1,5
120000,"Pave","AllPub",1120,2,0,1130,1,10800,2,5
155500,"Pave","AllPub",663,2,0,1595,1,7200,3,7
80000,"Pave","AllPub",1077,2,0,1760,1,10818,4,7
105000,"Pave","AllPub",672,3,0,1214,0,10410,3,6
160000,"Pave","AllPub",954,2,0,2414,1,10800,3,10
170000,"Pave","AllPub",796,2,0,1466,1,10800,3,7
160000,"Pave","AllPub",1088,2,0,1324,1,8658,3,6
159950,"Pave","AllPub",1024,2,0,1086,1,13400,3,6
165000,"Pave","AllPub",1083,1,0,1146,1,10184,3,6
159000,"Pave","AllPub",912,2,0,1734,1,9786,3,7
147000,"Pave","AllPub",1135,1,0,1207,0,9510,3,6
115000,"Pave","AllPub",912,1,0,912,0,7800,2,5
159500,"Pave","AllPub",655,2,0,1194,1,8910,3,6
120000,"Pave","AllPub",864,1,0,864,0,7332,2,4
129900,"Pave","AllPub",816,1,0,816,0,7100,2,5
183000,"Pave","AllPub",1313,2,0,1773,2,10800,3,6
157500,"Pave","AllPub",0,2,0,1472,1,11650,2,5
277500,"Pave","AllPub",1438,2,0,2448,2,18275,3,9
207500,"Pave","AllPub",1484,1,0,1600,2,16321,2,6
147500,"Pave","AllPub",910,1,0,1521,0,12144,3,6
135000,"Pave","AllPub",720,0,0,1192,0,10800,4,6
109500,"Pave","AllPub",0,2,0,1040,0,7200,2,5
109900,"Pave","AllPub",0,2,0,1040,0,7200,2,4
133700,"Pave","AllPub",1040,1,0,1040,0,7560,3,6
81400,"Pave","AllPub",0,2,0,1040,0,8544,2,6
87500,"Pave","AllPub",0,2,0,1040,0,8544,2,6
93500,"Pave","AllPub",0,2,0,1040,0,8544,2,6
119000,"Pave","AllPub",1556,0,0,1556,0,8512,4,8
141000,"Pave","AllPub",1150,1,0,1150,0,7945,3,6
146000,"Pave","AllPub",1150,1,0,1150,0,7000,3,6
155000,"Pave","AllPub",660,2,0,1348,1,7590,3,6
134500,"Pave","AllPub",925,1,0,999,0,10205,3,6
120000,"Pave","AllPub",1045,2,0,1045,0,7400,3,6
105000,"Pave","AllPub",864,1,0,864,0,7000,3,5
124000,"Pave","AllPub",1025,0,0,1025,0,7000,3,6
169000,"Pave","AllPub",716,2,0,2014,0,9856,5,8
107000,"Pave","AllPub",686,1,0,1328,0,9906,3,8
135000,"Pave","AllPub",1212,1,0,1668,0,9600,3,6
111500,"Pave","AllPub",1147,1,0,1657,1,5520,4,9
156500,"Pave","AllPub",780,2,0,1416,0,9600,3,7
178000,"Pave","AllPub",728,2,0,1641,1,9600,3,6
139900,"Pave","AllPub",712,2,0,1428,0,6451,4,7
105000,"Pave","AllPub",502,1,0,1004,1,3960,2,5
110000,"Pave","AllPub",813,1,0,813,0,5684,2,5
111500,"Pave","AllPub",938,2,0,1951,0,7745,4,9
108000,"Pave","AllPub",1032,1,0,1032,0,7741,2,5
111500,"Pave","AllPub",844,1,0,844,0,5633,2,5
124000,"Pave","AllPub",636,1,0,1750,0,9000,3,8
105000,"Pave","AllPub",576,1,0,864,0,7200,2,5
116000,"Pave","AllPub",648,2,0,1118,0,4400,2,6
96900,"Pave","AllPub",738,1,0,1376,0,7614,2,7
135500,"Pave","AllPub",960,2,0,960,0,6000,3,5
139000,"Pave","AllPub",816,2,0,1566,0,6000,5,7
61500,"Pave","AllPub",492,1,0,492,0,7830,1,3
120000,"Pave","AllPub",770,1,0,1182,0,9576,3,5
